sys_id,company_sys_id,company_name,state,priority,category,short_description,opened_at,resolved_at,assignment_group,reopen_count
124db23d9e5f74c3471c73782aa25544,9fcb34d7c268e9de6a0880a36ebbd0a5,AuroraCompute Solutions,Open,High,Network,API rate-limit errors on data sync,2026-05-06 08:00:00,,L1-Support,2
ee16431744ebbf222cea53f9891d924f,9fcb34d7c268e9de6a0880a36ebbd0a5,AuroraCompute Solutions,Open,Critical,Performance,Backup job did not complete overnight,2026-05-17 08:00:00,,L1-Support,1
d78119dbe1dcc493a84fd3732bc38ad2,9fcb34d7c268e9de6a0880a36ebbd0a5,AuroraCompute Solutions,Closed,Moderate,Security,Mobile app crashes on startup,2026-06-03 00:00:00,2026-06-23 00:00:00,Network-Ops,1
300508d3ab629ef9c89ee5c33d8f5afa,9fcb34d7c268e9de6a0880a36ebbd0a5,AuroraCompute Solutions,Closed,Moderate,Hardware,Backup job did not complete overnight,2025-11-26 00:00:00,2025-12-02 00:00:00,SecOps,0
00fcd524eddfe9aa9eacb323b261bb9a,9fcb34d7c268e9de6a0880a36ebbd0a5,AuroraCompute Solutions,Closed,Moderate,Software,Email notifications delayed,2025-08-27 00:00:00,2025-09-06 00:00:00,L1-Support,0
3bd9fdbea891c2c6598d2aa8a13e3948,621d938370d474d817d50277a1967cbe,KeystoneWorks Global,Closed,Moderate,Network,Scheduled report not delivered,2026-01-05 00:00:00,2026-01-22 00:00:00,L1-Support,0
5773ce08f123feee90f4c648754c20ad,621d938370d474d817d50277a1967cbe,KeystoneWorks Global,Closed,Moderate,Software,Batch export job failing intermittently,2025-07-29 00:00:00,2025-08-10 00:00:00,DBA,0
e24603683a34bc33ac234ccecde9c8a6,621d938370d474d817d50277a1967cbe,KeystoneWorks Global,Closed,Low,Database,User unable to reset password,2026-04-09 00:00:00,2026-04-13 00:00:00,Network-Ops,1
82e88917f719bbba4e94464fb3a31e23,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,Critical,Performance,Email notifications delayed,2026-04-22 18:00:00,,Network-Ops,2
a720abd4a75823cce409ee85e461a929,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,High,Access,Backup job did not complete overnight,2026-03-31 13:00:00,,SecOps,1
d18e15bf4071761d591bd831b78fb85e,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,Critical,Security,Export to CSV missing columns,2026-04-27 08:00:00,,Network-Ops,1
5beb260a2f6309a9db02acd33cdfb42e,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,High,Access,Batch export job failing intermittently,2026-07-14 02:00:00,,SecOps,2
4b9b72e7654e9895ec36caea0588506a,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,Critical,Network,Slow query performance on reporting tables,2026-05-23 16:00:00,,L2-Support,1
313699d4e03c79d838e64ffde3f7c9b9,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,High,Access,User unable to reset password,2026-07-12 17:00:00,,SecOps,1
de35801065cf8db73466644ca45e1193,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,Low,Access,Webhook deliveries failing with 500 errors,2026-07-08 00:00:00,,L2-Support,1
6ab1c9ac34f3d67f45dd9252c1f15081,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Open,Low,Network,Mobile app crashes on startup,2026-07-12 00:00:00,,SecOps,1
b9bb8e87be35326cb9809d49f04857d9,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Closed,Critical,Security,Integration connector disconnected,2025-06-10 00:00:00,2025-06-19 00:00:00,DBA,1
ad26841c676dda6dd82a585181d5b3b5,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Closed,Critical,Access,Two-factor codes not being received,2025-05-23 00:00:00,2025-06-12 00:00:00,Network-Ops,0
d0371883efce96171c2184e30000914b,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Closed,Critical,Hardware,Slow query performance on reporting tables,2025-09-28 00:00:00,2025-10-22 00:00:00,Network-Ops,0
43da5e6ae431f3bef5e45ccb48f0a7a8,4f024607db4184487fbafe1f453459d2,VertexNetworks Technologies,Closed,Low,Security,Mobile app crashes on startup,2025-10-07 00:00:00,2025-10-17 00:00:00,SecOps,1
81744d52f0e9e0b2fbf9b43c46d61990,88b209986fac02e8d674cecbca0ffaa1,KeystoneLink Systems,Open,Critical,Database,Data discrepancy between source and warehouse,2026-07-04 08:00:00,,L1-Support,1
3bbfe5a030993d76304c4a8d84be7418,88b209986fac02e8d674cecbca0ffaa1,KeystoneLink Systems,Open,High,Network,Scheduled report not delivered,2026-07-15 10:00:00,,DBA,2
d51ec13243a67c372ee4d78d3ab51e2c,88b209986fac02e8d674cecbca0ffaa1,KeystoneLink Systems,Open,Low,Access,Latency in real-time event stream,2026-06-06 00:00:00,,Network-Ops,0
ea1554bced506a0755297da860394fad,88b209986fac02e8d674cecbca0ffaa1,KeystoneLink Systems,Closed,Low,Performance,Export to CSV missing columns,2025-08-09 00:00:00,2025-08-19 00:00:00,L2-Support,1
2b9b98f81532f715a6a1386282a3413e,88b209986fac02e8d674cecbca0ffaa1,KeystoneLink Systems,Closed,High,Network,User unable to reset password,2025-07-17 00:00:00,2025-08-06 00:00:00,Network-Ops,0
c9d8a88cf480faf010ca537f92defab5,10cd24b8a2b5e976239e24072f005271,ApexStream Co,Closed,Low,Access,Integration connector disconnected,2025-11-19 00:00:00,2025-12-11 00:00:00,Network-Ops,0
fe7760d7454aa2e4013ac54ef78e03fd,10cd24b8a2b5e976239e24072f005271,ApexStream Co,Closed,Low,Hardware,Scheduled report not delivered,2025-12-24 00:00:00,2026-01-16 00:00:00,L2-Support,0
296d7e84c813e5adcb730eab6d5c450d,10cd24b8a2b5e976239e24072f005271,ApexStream Co,Closed,Critical,Hardware,User unable to reset password,2025-10-28 00:00:00,2025-11-05 00:00:00,Network-Ops,2
a64a7937dad93822d11b5444bb809796,10cd24b8a2b5e976239e24072f005271,ApexStream Co,Closed,Critical,Hardware,License activation not recognized,2026-01-26 00:00:00,2026-02-10 00:00:00,Network-Ops,2
1448f9eedc8bd01a79675d2830889da9,609407fd1e8c5c8af5b7e9c109820e4d,BeaconAnalytics Corp,Closed,High,Performance,Scheduled report not delivered,2026-05-01 00:00:00,2026-05-02 00:00:00,L2-Support,2
58d47a33066155553a97ffd2b943a55a,609407fd1e8c5c8af5b7e9c109820e4d,BeaconAnalytics Corp,Closed,Critical,Network,Batch export job failing intermittently,2025-07-26 00:00:00,2025-08-12 00:00:00,L2-Support,2
d88ea453835d087b64e672e8f0307bf4,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Critical,Database,Bulk import rejected invalid rows,2026-04-28 06:00:00,,L2-Support,0
40784518d2dc7d8d31d7d7e14e371ded,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,High,Security,Backup job did not complete overnight,2026-03-28 18:00:00,,Network-Ops,1
920ae6799b0302f4001108ff517a1767,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Critical,Hardware,Export to CSV missing columns,2026-06-08 18:00:00,,SecOps,0
e093065d9bed1e6706fa49a927a3261d,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,High,Access,Data discrepancy between source and warehouse,2026-03-27 15:00:00,,L1-Support,1
d1ad3744d104de9494a402d3906d0398,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Critical,Network,File upload times out over 50MB,2026-06-17 05:00:00,,DBA,2
77b64ee5724a2a963b4d71b8352a4da4,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,High,Performance,Data discrepancy between source and warehouse,2026-07-10 04:00:00,,L2-Support,0
5e9f898b495638289b623a847b2c2e20,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Critical,Software,Certificate expired on internal endpoint,2026-06-14 23:00:00,,Network-Ops,1
1f538cd673888b90612da4cb9bf0a7d1,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,High,Software,SSO login errors after password reset,2026-04-05 02:00:00,,L2-Support,0
06abcf860ada2b32084c328921b07e7e,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Critical,Security,Email notifications delayed,2026-05-13 14:00:00,,DBA,0
df3ea18cd5678d57107320ecb2abd9dc,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,High,Access,API rate-limit errors on data sync,2026-04-05 23:00:00,,L1-Support,2
5bbd0ea53284a1e32490bc57eb869cd3,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Open,Low,Network,Database connection pool exhausted,2026-06-05 00:00:00,,L2-Support,1
041690c95f735ecd40c0db1b791472c8,e4fc12c8a18c744b3feb7fd81a6854d3,AtlasNetworks Partners,Closed,Moderate,Software,Slow query performance on reporting tables,2026-03-07 00:00:00,2026-03-21 00:00:00,DBA,2
0962802fec38fd741d15869d514d7feb,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Open,Critical,Hardware,Integration connector disconnected,2026-03-18 02:00:00,,L1-Support,1
b05f6ad9e351cf30c8e896da782203a3,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Open,High,Hardware,Data discrepancy between source and warehouse,2026-03-28 22:00:00,,L2-Support,0
8890b565c4f41c9d7a6b3585e7e0eac2,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Open,Low,Software,Bulk import rejected invalid rows,2026-04-15 00:00:00,,SecOps,2
7281c790ca31732b9b2c9e24e7c2b2f0,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Closed,Critical,Access,File upload times out over 50MB,2025-11-18 00:00:00,2025-11-22 00:00:00,L1-Support,1
26ca3f35e00ab18d28c1a1e6effaa5de,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Closed,Critical,Software,Certificate expired on internal endpoint,2026-05-13 00:00:00,2026-06-01 00:00:00,DBA,0
fd367d91f1097ae14c9d9a8af4543821,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Closed,Moderate,Performance,License activation not recognized,2025-08-17 00:00:00,2025-08-24 00:00:00,Network-Ops,2
e6b5c41f92017b8744a0252224bdef9f,b240fe8fd59d08040cc2cc85b79a3ba6,DeltaStream Technologies,Closed,High,Network,SSO login errors after password reset,2026-05-10 00:00:00,2026-05-13 00:00:00,DBA,1
98b8949c586d573f60f661662adea4d0,2f41262fb86aa0fc8faecc8fc5abd86d,Pan-Atlantic Dynamics Group,Closed,Critical,Access,File upload times out over 50MB,2026-02-03 00:00:00,2026-02-11 00:00:00,SecOps,2
a35b310da9e126004ca77a1e5143aba6,2f41262fb86aa0fc8faecc8fc5abd86d,Pan-Atlantic Dynamics Group,Closed,Critical,Software,Slow query performance on reporting tables,2025-11-15 00:00:00,2025-11-16 00:00:00,Network-Ops,0
c95e0aee70f27131f9e0e0c9decec5e4,2f41262fb86aa0fc8faecc8fc5abd86d,Pan-Atlantic Dynamics Group,Closed,High,Network,User unable to reset password,2026-04-11 00:00:00,2026-04-24 00:00:00,DBA,0
64e4636511123e7d989655b34b762ac2,2f41262fb86aa0fc8faecc8fc5abd86d,Pan-Atlantic Dynamics Group,Closed,Low,Software,Certificate expired on internal endpoint,2025-11-18 00:00:00,2025-11-19 00:00:00,SecOps,0
ab0a97cd5e4159bd6ad29da598b46306,c071289980c47e823afc3760d55fcc1a,BeaconLoop LLC,Open,Moderate,Network,Scheduled report not delivered,2026-07-02 00:00:00,,DBA,1
ce6ed9160c3bb7d1b59617f377d91686,c071289980c47e823afc3760d55fcc1a,BeaconLoop LLC,Open,Moderate,Software,Mobile app crashes on startup,2026-05-23 00:00:00,,Network-Ops,0
c587529b6d2f1868ca0fd4338d050419,c071289980c47e823afc3760d55fcc1a,BeaconLoop LLC,Closed,Low,Performance,Dashboard fails to load for some users,2026-03-27 00:00:00,2026-04-12 00:00:00,L2-Support,0
76bc826d115c42acb0a891a0b4346967,c071289980c47e823afc3760d55fcc1a,BeaconLoop LLC,Closed,Low,Network,Dashboard fails to load for some users,2026-03-09 00:00:00,2026-03-11 00:00:00,Network-Ops,0
df36f1968b64debda7934d6db1b823a3,c071289980c47e823afc3760d55fcc1a,BeaconLoop LLC,Closed,High,Access,API rate-limit errors on data sync,2025-07-09 00:00:00,2025-08-02 00:00:00,L2-Support,1
cd9f52c8a2d343c1a773b27e58bb7ab9,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,Critical,Performance,Batch export job failing intermittently,2026-06-08 20:00:00,,Network-Ops,1
020ddcd7ed9421bcb13dae95357ed0ac,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,High,Security,Webhook deliveries failing with 500 errors,2026-07-11 22:00:00,,DBA,2
10b2bcbd37b83d98ff04f8f5947d9b54,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,Critical,Database,Mobile app crashes on startup,2026-05-22 11:00:00,,L1-Support,2
cc33aab72534d088bdebb45f7d7c2935,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,High,Access,Search returns stale results,2026-07-12 03:00:00,,L2-Support,2
8652a1f83f6ca753ce6c1ba4040339e6,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,Critical,Network,License activation not recognized,2026-06-06 12:00:00,,L1-Support,0
6e75292b2735ba48ed9b6192a742e510,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,High,Database,Database connection pool exhausted,2026-04-11 13:00:00,,DBA,1
2aeb7217f0650e0d291abdb611b5b4aa,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,Critical,Access,Bulk import rejected invalid rows,2026-04-07 13:00:00,,SecOps,1
e480187a54a632c6f2bcedc1ee3bd250,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,High,Performance,Dashboard fails to load for some users,2026-05-26 00:00:00,,L1-Support,0
ab3acf56ac83cbbb512204315b5860d7,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Open,Moderate,Software,User unable to reset password,2026-07-06 00:00:00,,SecOps,2
bd83164c563755decc4fce6ce380a342,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Closed,Moderate,Network,Bulk import rejected invalid rows,2026-01-26 00:00:00,2026-01-28 00:00:00,DBA,1
54cbef95ae406aeb981490bf25fb9dac,eacd4f22839a3cc922dec3b3b3f52137,ApexVector Partners,Closed,High,Database,Dashboard fails to load for some users,2025-08-14 00:00:00,2025-09-05 00:00:00,DBA,1
9aec951290c51376426bea4ce3f568d9,4bf2210e897857de5db08f88bdffe98e,VertexLogic Corp,Open,Low,Performance,Latency in real-time event stream,2026-07-16 00:00:00,,Network-Ops,2
f34fe9ce5ad6a3c0f47288faa200d5e5,0484cea6c7a01ad931586fc22352510d,CopperPulse Corp,Closed,Low,Hardware,User unable to reset password,2025-10-23 00:00:00,2025-11-05 00:00:00,Network-Ops,1
37fe03a8f0e279f5c43f493c1f18857e,0484cea6c7a01ad931586fc22352510d,CopperPulse Corp,Closed,Low,Database,Dashboard fails to load for some users,2026-02-06 00:00:00,2026-02-19 00:00:00,Network-Ops,2
9bc13544954e172a71875edcb8209a60,0484cea6c7a01ad931586fc22352510d,CopperPulse Corp,Closed,Low,Hardware,User unable to reset password,2026-04-24 00:00:00,2026-05-05 00:00:00,DBA,2
00771751b03593af84796e37152d89df,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Network,SSO login errors after password reset,2026-05-10 05:00:00,,DBA,1
e85ca8ef718218e054864134074a9840,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Access,Batch export job failing intermittently,2026-05-12 07:00:00,,SecOps,0
ebca8cf6e0ba67175fb4b64761dd610e,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Database,User unable to reset password,2026-03-30 10:00:00,,SecOps,1
3c02763a18e719e55eed3a11878cc86e,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Hardware,Backup job did not complete overnight,2026-05-18 14:00:00,,L1-Support,2
fbe22f660e40181b347e36c7096349f8,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Software,User unable to reset password,2026-03-26 07:00:00,,DBA,0
bf00f58cb5ab493abc5010c4bce30e0c,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Hardware,Permission denied on shared folder,2026-05-27 22:00:00,,L1-Support,1
66947790fd8df64f0f86e82aca0937cb,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Network,Mobile app crashes on startup,2026-06-22 07:00:00,,Network-Ops,1
269bae6071070ddcff5567ba8416b2a2,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Hardware,File upload times out over 50MB,2026-03-28 10:00:00,,Network-Ops,0
021ad7ff5036aec7936412cff6195336,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Database,Bulk import rejected invalid rows,2026-06-27 06:00:00,,L2-Support,2
8b0106ba3f506d60baf502203a890b16,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Software,File upload times out over 50MB,2026-03-30 04:00:00,,L1-Support,1
55f0a6fc2287ecd383a028057c8ae09f,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,Critical,Performance,Integration connector disconnected,2026-06-10 06:00:00,,L1-Support,1
b1789de87cd11dae3bf896866562ce8a,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Open,High,Performance,Dashboard fails to load for some users,2026-06-15 01:00:00,,Network-Ops,0
35679ec838da65b6ef3d743295d6c733,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Closed,Critical,Database,Database connection pool exhausted,2025-06-30 00:00:00,2025-07-23 00:00:00,Network-Ops,1
612c28d944c1e69e9acbd1b101716135,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Closed,Critical,Security,Scheduled report not delivered,2025-07-05 00:00:00,2025-07-22 00:00:00,SecOps,2
5700b428dd02ae083a9301558283a5cc,d6164a1e14e88a0a65fdaa987ab552d2,VanguardMicro Corp,Closed,Critical,Hardware,User unable to reset password,2025-11-22 00:00:00,2025-11-25 00:00:00,L1-Support,0
30d29fa1fc3d9403673b8b48053064fc,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Open,Critical,Security,Export to CSV missing columns,2026-06-03 13:00:00,,L1-Support,1
787c3d37c8d67243dc431e1aad4fc8e0,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Open,Moderate,Network,Database connection pool exhausted,2026-06-02 00:00:00,,SecOps,2
a93cb7dee5b7befcd546f8b8cef3dfe0,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Open,Low,Performance,Export to CSV missing columns,2026-05-26 00:00:00,,L1-Support,0
9a1282fec1253c290d7960a1136ea83d,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Closed,Low,Database,Email notifications delayed,2026-06-11 00:00:00,2026-06-22 00:00:00,SecOps,1
1ed1d96af6c7ca8a7ad15443fb3b587a,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Closed,High,Performance,Slow query performance on reporting tables,2025-10-26 00:00:00,2025-11-02 00:00:00,L1-Support,2
30d4884d8e95a3213707df53fa601620,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Closed,Moderate,Hardware,SSO login errors after password reset,2026-04-06 00:00:00,2026-04-22 00:00:00,Network-Ops,0
7990b28b8fce82adaab38e3825c817a7,974a3be7d36eff2b200010b90efbe5dd,PacificPulse Corp,Closed,Moderate,Database,VPN latency spikes for remote users,2025-11-14 00:00:00,2025-12-08 00:00:00,SecOps,2
3aa8a8b76650f797a4896c122744c226,7bc486ef52084a1034ec1db8d83b29b1,CrownData Solutions,Open,Low,Software,Email notifications delayed,2026-05-24 00:00:00,,L2-Support,0
dc42dc31f87cb9f65bf1c408863ed4fd,7bc486ef52084a1034ec1db8d83b29b1,CrownData Solutions,Closed,High,Performance,Two-factor codes not being received,2025-05-26 00:00:00,2025-06-18 00:00:00,L2-Support,0
8282e2b6109f09a441a0b98bb8d09ca0,7bc486ef52084a1034ec1db8d83b29b1,CrownData Solutions,Closed,Low,Hardware,API rate-limit errors on data sync,2025-08-25 00:00:00,2025-09-12 00:00:00,Network-Ops,0
d774db7f3db99f5b76e063f6bb61096d,7bc486ef52084a1034ec1db8d83b29b1,CrownData Solutions,Closed,High,Performance,Certificate expired on internal endpoint,2026-02-06 00:00:00,2026-02-07 00:00:00,L1-Support,1
0914241bfccebcc3a8a484597efb7da7,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,Critical,Security,Database connection pool exhausted,2026-03-23 03:00:00,,L2-Support,2
d4357d35bb533cb81c1f829028ae2af4,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,High,Software,Search returns stale results,2026-04-09 17:00:00,,L1-Support,2
1268002d29f4acc756beadb2baa8fe45,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,Critical,Hardware,API rate-limit errors on data sync,2026-07-11 23:00:00,,DBA,2
9029dcc7ccc77d3924286d0f2df5eb7e,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,High,Performance,Batch export job failing intermittently,2026-03-28 12:00:00,,Network-Ops,1
32658ddf2626924659f2b54ae60c31da,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,Critical,Performance,Data discrepancy between source and warehouse,2026-05-28 21:00:00,,Network-Ops,1
08d6060605c0c880119e8bbec444ee8f,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,High,Hardware,Email notifications delayed,2026-03-25 00:00:00,,L2-Support,2
b712c428680467bf8951b9b0e75133a1,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,Critical,Access,Mobile app crashes on startup,2026-06-30 04:00:00,,L1-Support,2
a5d82e475e37182fc4ec4fb90bee0509,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,High,Access,Two-factor codes not being received,2026-05-03 20:00:00,,Network-Ops,0
74f57e5e3ef8a943648af2496da0aa81,78cd619f25375541301b0f34eecee4e5,CopperNetworks Technologies,Open,Critical,Security,Slow query performance on reporting tables,2026-04-06 00:00:00,,Network-Ops,2
