EVENT_SK,ACCOUNT_SK,EVENT_TYPE,SESSION_COUNT,FEATURE_FLAG,EVENT_TIMESTAMP,INGESTED_AT,APP_VERSION,REGION_CODE
2546,7001057,export,174,control,2026-05-30 10:57:00,2026-05-30 11:07:00,v4.7,EMEA
2547,7001057,job_run,59,A,2026-06-19 02:07:00,2026-06-19 02:19:00,v4.5,NA-East
2548,7001057,api_call,17,B,2026-02-23 01:20:00,2026-02-23 01:40:00,v3.0,NA-West
2549,7001057,login,40,control,2025-12-31 04:14:00,2025-12-31 04:30:00,v3.8,APAC
2550,7001057,api_call,210,control,2025-12-17 13:18:00,2025-12-17 13:30:00,v4.0,EMEA
2551,7001057,api_call,210,control,2025-12-27 11:51:00,2025-12-27 12:15:00,v3.1,NA-West
2552,7001057,api_call,100,A,2026-02-10 07:52:00,2026-02-10 08:07:00,v3.0,LATAM
2553,7001057,export,155,A,2026-05-16 09:57:00,2026-05-16 10:07:00,v5.6,APAC
2554,7001064,job_run,203,B,2026-03-26 09:51:00,2026-03-26 10:11:00,v3.6,APAC
2555,7001064,export,149,control,2026-03-30 19:27:00,2026-03-30 19:56:00,v3.5,LATAM
2556,7001064,login,6,A,2026-02-28 03:32:00,2026-02-28 03:44:00,v3.5,EMEA
2557,7001064,job_run,80,B,2026-02-08 20:38:00,2026-02-08 21:05:00,v4.4,EMEA
2558,7001064,export,28,A,2026-05-02 18:06:00,2026-05-02 18:13:00,v4.5,NA-East
2559,7001064,dashboard_view,73,A,2026-05-02 20:43:00,2026-05-02 20:52:00,v4.7,NA-West
2560,7001064,api_call,219,A,2026-01-24 13:45:00,2026-01-24 14:14:00,v5.8,EMEA
2561,7001064,dashboard_view,144,control,2025-12-20 07:14:00,2025-12-20 07:43:00,v4.2,APAC
2562,7001064,login,95,B,2026-04-09 15:53:00,2026-04-09 16:09:00,v4.5,APAC
2563,7001064,api_call,108,control,2026-05-10 15:47:00,2026-05-10 16:10:00,v4.6,NA-West
2564,7001071,export,156,control,2026-06-03 11:09:00,2026-06-03 11:34:00,v3.8,NA-West
2565,7001071,api_call,28,A,2026-03-06 07:04:00,2026-03-06 07:19:00,v3.0,LATAM
2566,7001071,login,90,control,2026-05-24 12:07:00,2026-05-24 12:24:00,v5.1,NA-West
2567,7001071,api_call,3,A,2026-03-12 15:47:00,2026-03-12 15:59:00,v3.4,LATAM
2568,7001071,login,134,B,2025-12-19 09:04:00,2025-12-19 09:07:00,v3.0,NA-East
2569,7001071,api_call,150,control,2026-02-23 14:23:00,2026-02-23 14:45:00,v3.5,NA-East
2570,7001071,export,200,control,2026-02-27 07:19:00,2026-02-27 07:22:00,v5.3,LATAM
2571,7001071,dashboard_view,154,control,2025-11-25 03:43:00,2025-11-25 04:03:00,v3.4,NA-West
2572,7001071,dashboard_view,121,B,2026-02-04 16:39:00,2026-02-04 17:00:00,v5.6,NA-East
2573,7001071,export,109,B,2026-03-18 23:06:00,2026-03-18 23:24:00,v3.3,LATAM
2574,7001071,api_call,50,control,2026-06-28 02:14:00,2026-06-28 02:19:00,v3.0,NA-East
2575,7001071,job_run,131,control,2025-12-19 10:16:00,2025-12-19 10:21:00,v3.7,APAC
2576,7001071,api_call,128,B,2026-02-12 20:05:00,2026-02-12 20:34:00,v5.6,NA-West
2577,7001071,login,85,B,2026-06-05 02:24:00,2026-06-05 02:50:00,v4.5,EMEA
2578,7001071,job_run,28,B,2026-04-27 00:11:00,2026-04-27 00:29:00,v4.0,NA-West
2579,7001071,dashboard_view,53,control,2026-02-02 01:19:00,2026-02-02 01:23:00,v3.0,APAC
2580,7001071,export,184,B,2026-06-20 11:16:00,2026-06-20 11:29:00,v4.4,NA-East
2581,7001071,job_run,108,B,2026-02-23 00:17:00,2026-02-23 00:25:00,v5.4,EMEA
2582,7001071,login,17,control,2025-12-14 19:05:00,2025-12-14 19:24:00,v3.6,EMEA
2583,7001071,login,72,control,2026-02-11 08:30:00,2026-02-11 08:48:00,v3.2,EMEA
2584,7001071,export,135,control,2026-06-11 12:41:00,2026-06-11 12:42:00,v3.6,NA-East
2585,7001071,api_call,86,B,2025-12-28 14:14:00,2025-12-28 14:25:00,v5.1,EMEA
2586,7001078,dashboard_view,47,B,2026-05-30 01:18:00,2026-05-30 01:25:00,v5.7,NA-East
2587,7001078,export,18,B,2026-06-02 17:23:00,2026-06-02 17:27:00,v3.8,NA-West
2588,7001078,login,143,control,2026-05-20 13:59:00,2026-05-20 14:25:00,v3.5,NA-East
2589,7001078,api_call,92,A,2026-01-03 05:17:00,2026-01-03 05:29:00,v3.4,LATAM
2590,7001078,api_call,65,A,2026-01-05 00:57:00,2026-01-05 01:12:00,v3.8,EMEA
2591,7001078,login,12,B,2026-04-21 04:07:00,2026-04-21 04:10:00,v5.5,EMEA
2592,7001078,job_run,185,B,2026-04-02 23:52:00,2026-04-03 00:06:00,v5.5,NA-East
2593,7001085,dashboard_view,67,A,2026-02-11 01:30:00,2026-02-11 01:42:00,v4.1,NA-West
2594,7001085,api_call,180,control,2026-03-11 18:50:00,2026-03-11 18:52:00,v3.2,APAC
2595,7001085,login,36,control,2026-03-15 13:23:00,2026-03-15 13:32:00,v4.8,NA-West
2596,7001085,api_call,134,control,2026-06-30 00:00:00,2026-06-30 00:02:00,v5.7,EMEA
2597,7001085,export,110,A,2026-03-03 06:36:00,2026-03-03 06:45:00,v5.4,NA-West
2598,7001085,login,199,control,2026-01-31 14:40:00,2026-01-31 15:00:00,v3.3,APAC
2599,7001085,export,16,A,2026-03-15 03:22:00,2026-03-15 03:35:00,v4.2,APAC
2600,7001092,export,45,A,2026-05-13 08:21:00,2026-05-13 08:39:00,v4.4,NA-East
2601,7001092,login,184,control,2026-06-16 08:16:00,2026-06-16 08:26:00,v3.8,EMEA
2602,7001092,export,162,A,2025-11-20 17:42:00,2025-11-20 18:08:00,v3.5,LATAM
2603,7001092,login,194,B,2026-05-01 02:28:00,2026-05-01 02:57:00,v3.4,EMEA
2604,7001092,api_call,81,control,2026-04-12 19:40:00,2026-04-12 20:03:00,v4.1,NA-East
2605,7001092,export,45,A,2026-01-30 12:32:00,2026-01-30 12:56:00,v4.1,NA-West
2606,7001092,export,11,control,2026-05-30 19:08:00,2026-05-30 19:31:00,v5.1,EMEA
2607,7001092,login,149,A,2026-05-25 21:20:00,2026-05-25 21:37:00,v5.0,EMEA
2608,7001092,api_call,54,A,2026-01-21 09:41:00,2026-01-21 09:57:00,v5.6,LATAM
2609,7001092,job_run,55,B,2026-04-26 14:30:00,2026-04-26 14:49:00,v4.0,LATAM
2610,7001092,login,194,control,2026-04-13 00:38:00,2026-04-13 00:50:00,v4.1,APAC
2611,7001092,login,68,B,2026-03-08 04:19:00,2026-03-08 04:38:00,v5.0,LATAM
2612,7001092,login,64,A,2026-05-10 06:21:00,2026-05-10 06:46:00,v5.0,EMEA
2613,7001092,login,64,control,2026-04-05 11:38:00,2026-04-05 11:42:00,v3.7,APAC
2614,7001092,dashboard_view,41,control,2026-02-15 17:54:00,2026-02-15 17:58:00,v4.1,NA-East
2615,7001092,dashboard_view,118,control,2026-06-09 23:36:00,2026-06-09 23:41:00,v3.2,LATAM
2616,7001092,api_call,42,control,2026-05-28 06:19:00,2026-05-28 06:48:00,v3.2,NA-East
2617,7001092,job_run,175,control,2025-12-02 16:49:00,2025-12-02 17:18:00,v5.1,EMEA
2618,7001092,login,3,control,2026-04-24 23:08:00,2026-04-24 23:13:00,v4.5,LATAM
2619,7001092,api_call,175,control,2026-03-30 20:11:00,2026-03-30 20:34:00,v4.4,EMEA
2620,7001092,export,41,control,2026-05-01 13:02:00,2026-05-01 13:17:00,v4.6,APAC
2621,7001092,export,27,A,2026-02-10 15:53:00,2026-02-10 16:17:00,v3.0,APAC
2622,7001092,api_call,151,B,2026-03-28 00:04:00,2026-03-28 00:10:00,v3.3,LATAM
2623,7001092,login,64,control,2026-07-01 00:09:00,2026-07-01 00:15:00,v5.7,NA-West
2624,7001092,api_call,143,B,2026-05-08 02:46:00,2026-05-08 03:07:00,v5.7,NA-West
2625,7001092,job_run,37,A,2026-01-22 10:08:00,2026-01-22 10:33:00,v3.7,NA-East
2626,7001099,job_run,24,control,2025-12-03 03:47:00,2025-12-03 04:07:00,v3.7,NA-West
2627,7001099,api_call,216,A,2026-07-07 03:07:00,2026-07-07 03:15:00,v5.0,LATAM
2628,7001099,dashboard_view,129,B,2025-11-28 06:54:00,2025-11-28 07:16:00,v4.3,NA-West
2629,7001099,job_run,194,B,2026-01-02 04:09:00,2026-01-02 04:23:00,v3.8,APAC
2630,7001099,api_call,131,control,2026-05-11 03:27:00,2026-05-11 03:53:00,v5.1,NA-East
2631,7001099,job_run,121,A,2026-04-17 09:41:00,2026-04-17 09:42:00,v5.2,APAC
2632,7001099,dashboard_view,178,A,2026-05-25 10:57:00,2026-05-25 11:07:00,v5.1,EMEA
2633,7001099,api_call,96,control,2026-06-06 00:42:00,2026-06-06 00:49:00,v3.8,NA-West
2634,7001099,login,39,B,2025-12-18 09:05:00,2025-12-18 09:12:00,v3.6,EMEA
2635,7001099,job_run,47,control,2026-02-12 13:44:00,2026-02-12 14:03:00,v5.1,LATAM
2636,7001099,job_run,147,B,2026-03-07 09:13:00,2026-03-07 09:33:00,v4.4,APAC
2637,7001099,job_run,4,B,2026-06-18 16:58:00,2026-06-18 17:08:00,v3.7,EMEA
2638,7001099,export,184,A,2026-03-15 15:59:00,2026-03-15 16:19:00,v3.7,NA-East
2639,7001099,dashboard_view,2,control,2026-03-06 02:50:00,2026-03-06 03:14:00,v5.5,EMEA
2640,7001099,login,187,A,2025-11-27 10:02:00,2025-11-27 10:16:00,v4.8,NA-West
2641,7001099,api_call,211,control,2026-02-20 21:54:00,2026-02-20 21:58:00,v3.2,APAC
2642,7001099,job_run,38,B,2026-06-28 16:59:00,2026-06-28 17:14:00,v4.4,EMEA
2643,7001099,dashboard_view,81,A,2026-03-14 05:48:00,2026-03-14 05:52:00,v4.2,NA-East
2644,7001099,export,113,control,2026-05-10 10:58:00,2026-05-10 11:23:00,v3.6,LATAM
2645,7001099,login,182,control,2025-12-12 17:29:00,2025-12-12 17:53:00,v3.4,NA-West
2646,7001099,export,199,control,2026-01-04 05:25:00,2026-01-04 05:38:00,v4.7,LATAM
2647,7001099,login,130,control,2025-11-29 02:37:00,2025-11-29 02:40:00,v4.8,APAC
2648,7001099,job_run,215,B,2025-12-15 18:06:00,2025-12-15 18:18:00,v5.2,NA-West
2649,7001099,login,138,control,2025-12-19 12:31:00,2025-12-19 12:33:00,v5.8,NA-West
2650,7001106,export,143,control,2026-05-19 12:49:00,2026-05-19 12:52:00,v3.3,EMEA
2651,7001106,export,62,B,2026-02-19 23:18:00,2026-02-19 23:26:00,v3.8,NA-East
2652,7001106,api_call,84,control,2026-03-16 11:41:00,2026-03-16 11:58:00,v4.0,LATAM
2653,7001106,job_run,33,B,2026-03-09 18:40:00,2026-03-09 19:02:00,v3.5,APAC
2654,7001106,job_run,192,B,2026-03-24 10:17:00,2026-03-24 10:37:00,v5.3,NA-West
2655,7001106,dashboard_view,121,A,2026-03-21 07:57:00,2026-03-21 08:20:00,v5.0,APAC
2656,7001113,api_call,74,A,2026-04-14 22:56:00,2026-04-14 23:03:00,v3.8,APAC
2657,7001113,login,189,B,2026-04-09 21:15:00,2026-04-09 21:32:00,v3.6,NA-West
2658,7001113,dashboard_view,93,A,2026-04-13 03:29:00,2026-04-13 03:45:00,v5.5,NA-East
2659,7001113,login,89,control,2026-05-03 19:59:00,2026-05-03 20:22:00,v3.3,EMEA
2660,7001113,job_run,207,A,2026-02-17 04:47:00,2026-02-17 05:15:00,v3.1,NA-East
2661,7001113,job_run,15,control,2025-12-12 13:21:00,2025-12-12 13:44:00,v3.1,LATAM
2662,7001113,job_run,174,B,2026-03-27 12:53:00,2026-03-27 12:57:00,v3.2,EMEA
2663,7001113,login,213,A,2026-03-01 15:17:00,2026-03-01 15:28:00,v5.4,EMEA
2664,7001113,dashboard_view,74,A,2026-02-16 15:25:00,2026-02-16 15:30:00,v3.5,NA-West
2665,7001113,export,46,B,2026-06-14 22:27:00,2026-06-14 22:39:00,v4.8,NA-East
2666,7001113,login,109,control,2026-02-05 01:54:00,2026-02-05 02:20:00,v5.6,LATAM
2667,7001113,job_run,173,B,2025-11-27 13:46:00,2025-11-27 14:09:00,v5.7,LATAM
2668,7001113,dashboard_view,126,B,2026-07-03 19:09:00,2026-07-03 19:36:00,v4.6,EMEA
2669,7001113,dashboard_view,133,B,2026-05-07 00:47:00,2026-05-07 00:58:00,v4.7,APAC
2670,7001113,api_call,169,B,2025-12-29 03:53:00,2025-12-29 04:07:00,v4.5,APAC
2671,7001113,export,169,B,2026-02-06 04:43:00,2026-02-06 04:57:00,v4.1,NA-West
2672,7001113,login,90,A,2026-06-18 11:30:00,2026-06-18 11:51:00,v5.6,NA-West
2673,7001113,login,10,B,2026-05-27 03:01:00,2026-05-27 03:23:00,v4.6,LATAM
2674,7001113,login,145,control,2026-01-12 06:11:00,2026-01-12 06:25:00,v5.4,LATAM
2675,7001120,dashboard_view,219,B,2026-01-14 11:43:00,2026-01-14 11:55:00,v4.5,EMEA
2676,7001120,api_call,102,control,2026-03-18 22:31:00,2026-03-18 22:46:00,v3.4,NA-East
2677,7001120,export,45,control,2026-05-03 10:45:00,2026-05-03 11:14:00,v4.3,EMEA
2678,7001120,job_run,184,control,2026-01-19 04:31:00,2026-01-19 04:59:00,v3.2,LATAM
2679,7001120,dashboard_view,84,A,2026-02-18 13:48:00,2026-02-18 14:17:00,v5.0,EMEA
2680,7001120,export,1,A,2026-03-20 20:57:00,2026-03-20 21:26:00,v5.5,EMEA
2681,7001120,export,124,control,2026-03-10 02:53:00,2026-03-10 02:54:00,v5.0,EMEA
2682,7001120,api_call,146,A,2026-02-25 16:24:00,2026-02-25 16:52:00,v4.1,NA-West
2683,7001120,login,74,control,2026-03-27 22:19:00,2026-03-27 22:27:00,v4.4,APAC
2684,7001120,login,28,A,2026-04-27 15:21:00,2026-04-27 15:35:00,v5.8,NA-East
2685,7001120,dashboard_view,168,A,2026-07-15 04:40:00,2026-07-15 04:50:00,v4.1,NA-West
2686,7001120,job_run,37,B,2026-04-14 16:10:00,2026-04-14 16:23:00,v5.3,NA-East
2687,7001120,api_call,206,A,2025-11-29 00:01:00,2025-11-29 00:25:00,v4.0,NA-West
2688,7001120,dashboard_view,48,B,2026-02-09 22:07:00,2026-02-09 22:13:00,v5.0,NA-West
2689,7001120,api_call,180,control,2026-06-24 23:40:00,2026-06-25 00:01:00,v3.0,EMEA
2690,7001127,dashboard_view,171,control,2025-12-30 04:47:00,2025-12-30 04:58:00,v5.7,EMEA
2691,7001127,job_run,45,control,2026-05-02 19:43:00,2026-05-02 20:08:00,v3.6,NA-East
2692,7001127,login,154,A,2026-07-13 13:45:00,2026-07-13 14:11:00,v4.2,APAC
2693,7001127,api_call,152,B,2026-07-11 05:23:00,2026-07-11 05:52:00,v3.5,LATAM
2694,7001127,export,127,control,2025-12-10 04:05:00,2025-12-10 04:10:00,v3.4,LATAM
2695,7001127,export,175,B,2026-01-19 06:17:00,2026-01-19 06:38:00,v3.8,EMEA
2696,7001127,login,171,B,2026-05-16 03:14:00,2026-05-16 03:32:00,v4.2,NA-East
2697,7001127,export,148,A,2025-11-21 18:23:00,2025-11-21 18:27:00,v3.4,LATAM
2698,7001127,job_run,92,B,2026-07-01 20:14:00,2026-07-01 20:42:00,v3.2,NA-West
2699,7001127,export,174,A,2026-05-30 20:57:00,2026-05-30 21:01:00,v3.8,LATAM
2700,7001134,login,122,A,2026-04-03 11:51:00,2026-04-03 12:08:00,v5.4,NA-East
2701,7001134,dashboard_view,136,control,2026-07-04 09:04:00,2026-07-04 09:19:00,v4.3,APAC
2702,7001134,job_run,59,control,2025-12-31 00:48:00,2025-12-31 00:59:00,v4.7,NA-West
2703,7001134,login,201,A,2026-06-03 14:13:00,2026-06-03 14:33:00,v3.0,LATAM
2704,7001134,job_run,75,A,2026-06-18 17:17:00,2026-06-18 17:34:00,v3.2,EMEA
2705,7001134,api_call,13,A,2025-12-28 13:04:00,2025-12-28 13:23:00,v4.7,LATAM
2706,7001134,dashboard_view,66,A,2026-01-24 01:01:00,2026-01-24 01:23:00,v4.4,LATAM
2707,7001134,dashboard_view,34,A,2026-07-11 03:09:00,2026-07-11 03:34:00,v3.3,NA-East
2708,7001134,dashboard_view,65,control,2025-11-28 04:44:00,2025-11-28 05:06:00,v5.6,LATAM
2709,7001134,export,5,A,2026-03-27 17:14:00,2026-03-27 17:35:00,v4.2,EMEA
2710,7001134,login,112,B,2026-03-16 14:59:00,2026-03-16 15:25:00,v5.3,LATAM
2711,7001134,api_call,133,control,2026-01-02 14:16:00,2026-01-02 14:45:00,v4.0,NA-East
2712,7001134,login,187,A,2026-03-28 04:45:00,2026-03-28 05:00:00,v3.4,NA-West
2713,7001134,job_run,97,B,2026-07-10 16:37:00,2026-07-10 16:41:00,v4.3,LATAM
2714,7001134,job_run,63,control,2026-07-05 01:54:00,2026-07-05 01:55:00,v4.0,EMEA
2715,7001134,api_call,115,control,2026-04-01 04:48:00,2026-04-01 04:53:00,v4.4,NA-East
2716,7001134,login,200,control,2026-04-12 22:51:00,2026-04-12 22:56:00,v4.6,APAC
2717,7001134,job_run,4,control,2026-07-04 12:42:00,2026-07-04 12:51:00,v5.5,LATAM
2718,7001134,login,181,control,2026-03-10 16:48:00,2026-03-10 17:05:00,v5.1,EMEA
2719,7001134,job_run,169,B,2026-07-12 22:22:00,2026-07-12 22:44:00,v5.0,NA-East
2720,7001134,dashboard_view,150,control,2025-12-15 06:40:00,2025-12-15 07:02:00,v3.5,NA-East
2721,7001134,job_run,165,A,2026-05-06 18:32:00,2026-05-06 18:41:00,v4.3,EMEA
2722,7001134,job_run,85,A,2026-03-07 11:41:00,2026-03-07 11:59:00,v4.5,NA-East
2723,7001134,dashboard_view,182,A,2025-12-17 05:21:00,2025-12-17 05:41:00,v3.6,LATAM
2724,7001141,job_run,153,B,2026-02-25 23:07:00,2026-02-25 23:15:00,v3.1,NA-West
2725,7001141,login,38,control,2026-05-28 04:16:00,2026-05-28 04:45:00,v3.8,LATAM
2726,7001141,job_run,189,control,2026-04-20 09:25:00,2026-04-20 09:51:00,v3.2,NA-East
2727,7001141,api_call,146,control,2026-01-11 02:29:00,2026-01-11 02:43:00,v5.6,LATAM
2728,7001141,login,152,control,2026-06-29 02:43:00,2026-06-29 02:44:00,v3.4,EMEA
2729,7001141,dashboard_view,161,control,2026-02-07 16:45:00,2026-02-07 17:06:00,v3.7,EMEA
2730,7001141,job_run,89,A,2026-01-07 11:25:00,2026-01-07 11:53:00,v5.4,LATAM
2731,7001141,login,212,control,2026-05-06 03:52:00,2026-05-06 04:08:00,v3.4,NA-West
2732,7001141,export,29,A,2026-03-16 20:46:00,2026-03-16 21:01:00,v3.2,NA-East
2733,7001141,dashboard_view,167,A,2026-04-20 23:15:00,2026-04-20 23:37:00,v4.0,NA-East
2734,7001141,dashboard_view,146,control,2026-04-27 00:19:00,2026-04-27 00:48:00,v3.7,NA-West
2735,7001141,login,130,A,2026-04-01 15:19:00,2026-04-01 15:31:00,v4.1,APAC
2736,7001141,job_run,88,A,2026-03-27 04:56:00,2026-03-27 04:58:00,v4.0,LATAM
2737,7001141,api_call,103,A,2025-11-27 05:01:00,2025-11-27 05:13:00,v5.4,LATAM
2738,7001141,login,160,A,2026-07-07 09:47:00,2026-07-07 10:02:00,v5.4,EMEA
2739,7001141,export,26,control,2026-04-05 00:02:00,2026-04-05 00:13:00,v3.8,EMEA
2740,7001141,export,172,B,2025-11-24 14:13:00,2025-11-24 14:40:00,v4.0,LATAM
2741,7001141,export,97,control,2026-02-11 01:04:00,2026-02-11 01:31:00,v3.1,NA-West
2742,7001141,export,158,control,2026-03-07 09:27:00,2026-03-07 09:40:00,v3.3,NA-West
2743,7001141,export,188,B,2025-12-04 23:29:00,2025-12-04 23:32:00,v5.0,LATAM
2744,7001141,dashboard_view,143,A,2025-12-14 04:06:00,2025-12-14 04:24:00,v3.7,LATAM
2745,7001141,export,105,control,2026-01-23 20:42:00,2026-01-23 20:46:00,v4.1,NA-West
2746,7001141,login,36,A,2026-02-20 10:43:00,2026-02-20 10:44:00,v4.4,EMEA
2747,7001141,login,207,control,2026-05-04 01:41:00,2026-05-04 02:01:00,v4.4,EMEA
2748,7001141,export,189,B,2026-02-05 11:36:00,2026-02-05 11:49:00,v5.7,EMEA
2749,7001141,dashboard_view,214,control,2026-05-28 20:25:00,2026-05-28 20:39:00,v3.4,NA-East
2750,7001141,dashboard_view,42,control,2026-06-19 22:17:00,2026-06-19 22:30:00,v3.6,APAC
2751,7001141,dashboard_view,171,control,2025-12-18 12:40:00,2025-12-18 13:02:00,v4.6,APAC
2752,7001141,job_run,183,B,2026-02-08 12:21:00,2026-02-08 12:47:00,v4.4,NA-West
2753,7001148,export,202,A,2026-05-11 17:32:00,2026-05-11 17:36:00,v3.7,NA-East
2754,7001148,export,203,A,2026-07-09 07:01:00,2026-07-09 07:22:00,v5.3,LATAM
2755,7001148,export,190,A,2026-04-03 09:46:00,2026-04-03 09:49:00,v5.8,EMEA
2756,7001148,export,138,control,2026-01-15 01:49:00,2026-01-15 01:50:00,v5.0,APAC
2757,7001148,dashboard_view,121,control,2026-07-01 19:09:00,2026-07-01 19:36:00,v4.7,EMEA
2758,7001148,api_call,131,control,2026-02-05 19:02:00,2026-02-05 19:28:00,v4.8,LATAM
2759,7001148,dashboard_view,71,A,2026-05-20 12:44:00,2026-05-20 12:56:00,v4.7,APAC
2760,7001148,login,178,A,2026-07-02 19:49:00,2026-07-02 20:02:00,v5.0,NA-East
2761,7001148,api_call,149,control,2026-06-13 01:32:00,2026-06-13 01:49:00,v4.2,NA-West
2762,7001148,export,3,A,2025-11-18 17:32:00,2025-11-18 17:40:00,v5.2,NA-West
2763,7001148,export,111,A,2026-07-12 02:20:00,2026-07-12 02:47:00,v4.6,NA-East
2764,7001148,export,138,A,2026-03-01 21:12:00,2026-03-01 21:40:00,v3.0,EMEA
2765,7001148,dashboard_view,11,A,2026-02-22 16:41:00,2026-02-22 16:55:00,v3.0,EMEA
2766,7001155,login,213,A,2026-06-22 21:47:00,2026-06-22 22:02:00,v4.3,NA-West
2767,7001155,login,17,A,2026-03-03 02:26:00,2026-03-03 02:37:00,v4.8,EMEA
2768,7001155,job_run,15,B,2026-06-02 07:42:00,2026-06-02 08:08:00,v5.8,NA-East
2769,7001155,api_call,149,control,2026-06-30 22:35:00,2026-06-30 22:46:00,v4.4,EMEA
2770,7001155,api_call,46,B,2026-01-13 04:42:00,2026-01-13 05:11:00,v5.0,APAC
2771,7001155,export,192,control,2026-06-17 14:34:00,2026-06-17 14:35:00,v3.3,APAC
2772,7001155,job_run,163,A,2026-05-09 14:04:00,2026-05-09 14:29:00,v5.1,APAC
2773,7001155,dashboard_view,148,control,2026-03-07 19:29:00,2026-03-07 19:44:00,v4.1,EMEA
2774,7001155,dashboard_view,126,control,2026-06-19 16:52:00,2026-06-19 16:56:00,v4.4,APAC
2775,7001155,dashboard_view,90,B,2026-02-13 17:50:00,2026-02-13 18:09:00,v5.8,NA-East
2776,7001155,login,187,A,2026-06-23 16:46:00,2026-06-23 16:54:00,v5.4,NA-East
2777,7001155,export,114,control,2025-11-23 03:06:00,2025-11-23 03:17:00,v5.0,APAC
2778,7001155,dashboard_view,99,control,2026-01-25 15:48:00,2026-01-25 16:07:00,v5.4,NA-East
2779,7001155,dashboard_view,209,control,2025-11-24 13:27:00,2025-11-24 13:54:00,v5.6,APAC
2780,7001155,export,64,B,2025-11-20 17:40:00,2025-11-20 18:03:00,v5.3,LATAM
2781,7001155,api_call,92,control,2026-01-04 06:05:00,2026-01-04 06:09:00,v3.8,EMEA
2782,7001155,login,105,A,2026-05-22 01:24:00,2026-05-22 01:46:00,v3.2,NA-East
2783,7001155,login,52,A,2026-01-03 14:52:00,2026-01-03 15:01:00,v3.2,LATAM
2784,7001155,export,145,B,2026-04-03 19:40:00,2026-04-03 19:46:00,v4.5,EMEA
2785,7001155,login,14,control,2026-07-13 09:07:00,2026-07-13 09:09:00,v4.4,EMEA
2786,7001162,dashboard_view,1,B,2026-02-20 01:02:00,2026-02-20 01:25:00,v3.8,APAC
2787,7001162,login,40,B,2025-12-01 02:14:00,2025-12-01 02:23:00,v3.7,APAC
2788,7001162,dashboard_view,38,A,2026-04-06 13:21:00,2026-04-06 13:36:00,v4.2,NA-West
2789,7001162,dashboard_view,52,A,2025-11-23 05:15:00,2025-11-23 05:39:00,v5.6,APAC
2790,7001162,login,197,B,2026-06-13 19:41:00,2026-06-13 20:04:00,v3.8,APAC
2791,7001162,export,105,B,2026-01-04 10:34:00,2026-01-04 10:59:00,v4.4,NA-East
2792,7001162,export,117,B,2026-01-17 22:58:00,2026-01-17 23:17:00,v5.8,NA-West
2793,7001162,login,201,B,2026-07-09 06:59:00,2026-07-09 07:07:00,v4.0,NA-West
2794,7001162,export,111,B,2026-03-08 16:32:00,2026-03-08 16:53:00,v5.8,EMEA
2795,7001162,export,189,B,2026-06-21 03:20:00,2026-06-21 03:45:00,v4.5,NA-East
2796,7001162,api_call,7,control,2026-02-05 11:04:00,2026-02-05 11:11:00,v5.3,APAC
2797,7001162,export,165,control,2026-04-14 22:10:00,2026-04-14 22:28:00,v3.1,APAC
2798,7001162,api_call,31,B,2026-02-02 14:14:00,2026-02-02 14:41:00,v4.1,NA-West
2799,7001162,job_run,13,control,2026-05-05 16:38:00,2026-05-05 16:46:00,v5.8,NA-West
2800,7001162,job_run,8,control,2025-12-10 09:04:00,2025-12-10 09:17:00,v4.7,LATAM
2801,7001162,login,100,A,2026-02-12 18:34:00,2026-02-12 18:51:00,v4.2,APAC
2802,7001162,api_call,42,control,2026-03-26 15:48:00,2026-03-26 15:51:00,v5.5,APAC
2803,7001169,login,157,A,2026-06-23 06:01:00,2026-06-23 06:08:00,v5.3,LATAM
2804,7001169,api_call,100,A,2026-04-15 20:14:00,2026-04-15 20:42:00,v4.6,APAC
2805,7001169,export,36,A,2026-04-24 02:50:00,2026-04-24 02:51:00,v3.6,NA-East
2806,7001169,api_call,213,B,2026-03-08 01:18:00,2026-03-08 01:30:00,v3.0,LATAM
2807,7001169,api_call,141,A,2025-11-26 13:48:00,2025-11-26 14:00:00,v4.6,LATAM
2808,7001169,login,14,control,2026-06-12 20:10:00,2026-06-12 20:27:00,v5.5,NA-East
2809,7001169,dashboard_view,216,control,2026-03-23 17:16:00,2026-03-23 17:30:00,v4.8,NA-West
2810,7001169,job_run,215,A,2026-01-11 16:48:00,2026-01-11 16:58:00,v4.3,NA-West
2811,7001169,export,203,control,2026-06-06 11:54:00,2026-06-06 12:04:00,v4.0,LATAM
2812,7001169,job_run,15,control,2026-06-13 01:50:00,2026-06-13 02:01:00,v5.8,LATAM
2813,7001169,login,106,A,2026-03-18 16:58:00,2026-03-18 17:19:00,v5.2,EMEA
2814,7001169,api_call,169,A,2026-03-23 22:39:00,2026-03-23 23:03:00,v4.8,APAC
2815,7001169,api_call,158,control,2026-02-22 06:13:00,2026-02-22 06:35:00,v5.0,APAC
2816,7001169,api_call,107,A,2026-03-20 02:11:00,2026-03-20 02:25:00,v5.3,EMEA
2817,7001169,login,188,A,2026-04-26 11:28:00,2026-04-26 11:47:00,v3.5,NA-West
2818,7001169,login,101,A,2025-11-26 07:57:00,2025-11-26 08:26:00,v5.8,LATAM
2819,7001169,job_run,196,B,2025-11-21 06:09:00,2025-11-21 06:22:00,v4.4,APAC
2820,7001169,job_run,98,control,2026-02-09 22:25:00,2026-02-09 22:27:00,v5.5,NA-East
